type,headline
options,alibaba group holding option alert: jul 19 $180 calls sweep (16) near the ask: 538 @ $2.63 vs 15566 oi; earnings 8/22 before open [est] ref=$170.925
options,alibaba group holding option alert: jul 20 $175 puts sweep (45) near the ask: 554 @ $2.261 vs 17567 oi; earnings 8/16 before open [est] ref=$184.849
options,alibaba group holding option alert: jul 20 $195 calls sweep (19) near the ask: 651 @ $1.598 vs 12764 oi; earnings 8/16 before open [est] ref=$183.57
options,alibaba group holding option alert: jul 20 $205 calls sweep (28) near the bid: 573 @ $0.664 vs 28863 oi; earnings 8/16 before open [est] ref=$184.88
options,alibaba group holding option alert: mar 15 $180 calls sweep (42) near the ask: 1348 @ $2.657 vs 3565 oi; earnings 1/30 before open ref=$165.5
options,alibaba group holding option alert: oct 18 $180 calls at the ask: 517 @ $3.601 vs 23504 oi; earnings 11/1 before open [est] ref=$175.87
options,alibaba group holding option alert: oct 18 $200 calls sweep (72) below bid!: 2058 @ $1.054 vs 17073 oi; ref=$171.76
options,alibaba group holding option alert: oct 19 $185 calls sweep (8) below bid!: 556 @ $14.096 vs 7899 oi; earnings 8/16 before open [est] ref=$185.14
options,alibaba group holding option alert: sep 20 $180 calls sweep (20) near the ask: 581 @ $1.626 vs 21410 oi; earnings 8/22 before open [est] ref=$158.39
options,alibaba group holding option alert: sep 20 $190 calls sweep (44) above ask!: 1015 @ $10.798 vs 1617 oi; earnings 5/3 before open [est] ref=$180.05
options,alibaba option alert: apr 20 $150 puts at the bid: 600 @ $6.8 vs 476 oi; ref=$169.19
options,alibaba option alert: fri $187.5 calls sweep (5) at the ask: 2960 @ $0.5 vs 829 oi; ref=$182.68
options,alibaba option alert: jan 19 $175 calls at the ask: 7500 @ $14.85 vs 7185 oi; ref=$175.88
options,alibaba option alert: jan 19 $180 calls at the bid: 20000 @ $12.2 vs 16113 oi; ref=$180.04
options,alibaba option alert: mar 29 $177.5 puts sweep (2) at the ask: 900 @ $2.09 vs 719 oi; earnings 5/17 before open [est] ref=$181.921
options,alibaba option alert: mar 29 $190 puts at the bid: 600 @ $4.75 vs 400 oi; ref=$189.64
options,alibaba option alert: nov 17 $165 puts sweep (26) at the ask: 2000 @ $7.151 vs 515 oi; ref=$170.31
options,alibaba option alert: nov 3 $182.5 puts at the bid: 500 @ $5.85 vs 66 oi; ref=$181.73
options,alibaba option alert: nov 3 $182.5 puts sweep (2) at the bid: 500 @ $5.6 vs 66 oi; ref=$182.39
options,alibaba option alert: oct 20 $167.5 puts sweep (27) at the ask: 1000 @ $3.951 vs 710 oi; ref=$169.7
options,alibaba option alert: oct 20 $185 calls above ask!: 11368 @ $1.95 vs 8174 oi; ref=$165.1632
options,alibaba option alert: oct 27 $182.5 calls sweep (3) at the bid: 511 @ $2.221 vs 399 oi; ref=$174.46
options,alibaba option alert: sep 1 $172.5 calls above ask!: 1945 @ $2.84 vs 1355 oi; ref=$172.56
options,alkermes option alert: feb 21 $18 puts at the bid: 2607 @ $0.5 vs 13 oi; earnings 2/13 before open [est] ref=$19.465
options,alkermes option alert: nov 17 $45 puts sweep (29) at the bid: 740 @ $1.082 vs 39 oi; ref=$50.68
options,alkermes option alert: sep 15 $50 calls sweep (2) at the bid: 4551 @ $0.61 vs 188 oi; ref=$49.49
options,allegheny tech option alert: nov 17 $25 calls at the bid: 1168 @ $0.801 vs 2421 oi; ref=$24.03
options,allergan considering all strategic options 'with a sense of urgency'
options,allergan option alert: fri $170 calls at the bid: 500 @ $13.85 vs 4801 oi; ref=$183.83
options,allergan option alert: jul 20 $160 calls sweep (9) at the ask: 500 @ $3.75 vs 232 oi; earnings 8/2 before open [est] ref=$154.19
options,allergan option alert: oct 27 $207.5 puts sweep (10) at the bid: 1000 @ $4.25 vs 132 oi; ref=$208.17
options,allergan option alert: sep 15 $270 calls sweep (31) at the bid: 578 @ $1.248 vs 220 oi; ref=$250.8099
options,allison trans option alert: nov 17 $35 calls sweep (2) at the ask: 1000 @ $1.525 vs 110 oi; ref=$34.955
options,allot option alert: may 15 $5 puts at the bid: 5000 @ $0.25 vs 0 oi; earnings 5/12 before open [est] ref=$9.58
options,allscripts healthcare option alert: mar 20 $12 calls at the ask: 2000 @ $0.671 vs 3 oi; earnings 8/8 after close ref=$9.83
options,allscripts healthcare option alert: sep 20 $12 calls sweep (32) near the ask: 550 @ $0.4 vs 336 oi; earnings 8/1 after close [est] ref=$10.99
options,allscripts option alert: jan 19 $14 calls sweep (33) at the ask: 506 @ $0.851 vs 757 oi; ref=$14.615
options,allstate options active today (all)
options,alnylam pharmaceuticals option alert: dec 20 $85 calls at the ask: 1000 @ $5.201 vs 55 oi; earnings 11/6 before open [est] ref=$80.8
options,"alnylam, sanofi conclude research and option phase of 2014 rnai therapeutics collaboration"
options,aloca option alert: fri $50 calls sweep (17) at the ask: 1271 @ $1.097 vs 93 oi; earnings 4/18 after close ref=$49.88
options,alon rosin's autodesk and salesforce options trades
options,altria group option alert: fri $51 puts sweep (47) near the ask: 1955 @ $0.14 vs 921 oi; earnings 1/30 before open [est] ref=$51.2
options,altria group option alert: fri $55 puts sweep (26) near the ask: 1000 @ $0.231 vs 2267 oi; earnings 4/25 before open [est] ref=$55.76
options,am eagle option alert: aug 11 $12 puts sweep (2) at the ask: 2309 @ $0.446 vs 6 oi; ref=$11.79
options,am exp option alert: jul 28 $86.5 calls at the ask: 750 @ $1.121 vs 38 oi; ref=$85.65
options,amarin corp option alert: aug 21 $7 puts at the bid: 10000 @ $1.0 vs 0 oi; ref=$7.495
options,amarin corp option alert: feb 21 $21 calls sweep (14) near the bid: 1000 @ $1.52 vs 10780 oi; earnings 2/26 before open [est] ref=$19.4861
options,amarin corp option alert: jan 17 $20 calls sweep (12) near the ask: 500 @ $0.686 vs 38708 oi; earnings 2/26 before open [est] ref=$18.93
options,amarin corp option alert: jan 17 $25 calls sweep (2) near the ask: 1965 @ $0.451 vs 51183 oi; ref=$21.1002
options,amarin corp option alert: jun 19 $5 calls at the ask: 917 @ $1.5 vs 2402 oi; earnings 4/29 before open [est] ref=$5.795
options,amarin corp option alert: mar 20 $30 calls sweep (17) near the ask: 700 @ $0.6 vs 9814 oi; earnings 2/26 before open [est] ref=$20.78
options,amarin corp option alert: may 15 $9 calls sweep (10) near the ask: 415 @ $0.69 vs 6459 oi; earnings 5/13 after close [est] ref=$8.11
options,ambarella option alert: fri $66.5 puts sweep (6) near the ask: 1145 @ $0.651 vs 0 oi; earnings 3/3 after close [est] ref=$67.7
options,ambarella option alert: oct 19 $42.5 calls at the ask: 2488 @ $0.5 vs 832 oi; ref=$37.65
options,amc entertainment hldgs option alert: dec 21 $21 calls sweep (19) near the ask: 500 @ $0.949 vs 772 oi; ref=$18.75
options,amdocs option alert: feb 15 $50 puts at the bid: 549 @ $1.0 vs 0 oi; earnings 2/5 after close ref=$55.68
options,amedisys option alert: oct 20 $55 calls sweep (2) at the ask: 500 @ $0.7 vs 120 oi; ref=$52.04
options,america movil option alert: may 18 $19 puts sweep (36) at the bid: 2008 @ $0.401 vs 1734 oi; earnings 4/24 after close [est] ref=$19.19
options,american airlines group option alert: oct 19 $43 calls sweep (17) near the ask: 500 @ $1.821 vs 17331 oi; earnings 10/25 before open [est] ref=$43.79
options,american axle & mfg hldgs option alert: may 17 $16 calls sweep (52) near the ask: 2008 @ $0.891 vs 1090 oi; earnings 5/3 before open [est] ref=$15.825
options,american axle option alert: nov 17 $17 puts at the bid: 500 @ $0.801 vs 0 oi; ref=$17.555
options,american eagle option alert: feb 16 $14 calls sweep (29) at the bid: 613 @ $1.228 vs 477 oi; ref=$13.945
options,american eagle option alert: feb 16 $14 puts sweep (4) at the bid: 500 @ $0.75 vs 79 oi; ref=$15.25
options,american eagle option alert: may 18 $20 calls sweep (32) at the bid: 502 @ $1.0 vs 3371 oi; ref=$17.91
options,american eagle option alert: sep 15 $12.5 calls sweep (27) at the ask: 1169 @ $0.3 vs 0 oi; ref=$11.11
options,american eagle outfitters option alert: aug 17 $24 calls sweep (33) near the ask: 1939 @ $0.75 vs 1091 oi; earnings 8/22 before open [est] ref=$22.97
options,american eagle outfitters option alert: dec 21 $17 puts sweep (33) near the ask: 795 @ $0.5 vs 22 oi; earnings 12/11 after close ref=$18.94
options,american eagle outfitters option alert: dec 21 $21 puts sweep (11) near the bid: 606 @ $2.399 vs 1233 oi; earnings 12/11 after close ref=$19.37 9:53:43 aeo american eagle outfitters option alert: dec 21 $21 puts sweep (13) near the ask: 737 @ $2.351 vs 1233 oi; earnings 12/11 after close ref=$19.39
options,american eagle outfitters option alert: fri $17.5 calls sweep (4) near the ask: 516 @ $0.75 vs 2241 oi; ref=$18.14
options,american eagle outfitters option alert: fri $19 calls sweep (32) near the ask: 513 @ $0.45 vs 53 oi; earnings 6/5 before open ref=$19.17
options,american eagle outfitters option alert: may 15 $14 calls sweep (9) near the ask: 500 @ $1.697 vs 132 oi; ref=$14.53
options,american eagle outfitters option alert: may 15 $7 calls sweep (12) near the ask: 328 @ $0.6 vs 5925 oi; earnings 6/3 before open [est] ref=$7.04
options,american eagle outfitters option alert: may 22 $7.5 calls sweep (4) near the ask: 1000 @ $0.688 vs 19 oi; earnings 6/3 before open [est] ref=$7.875
options,american eagle outfitters option alert: oct 19 $24 calls sweep (16) near the ask: 500 @ $0.95 vs 397 oi; ref=$24.1
options,american eagle outfitters option alert: sep 20 $16 calls sweep (57) near the ask: 1460 @ $1.399 vs 706 oi; earnings 8/28 before open [est] ref=$16.5381
options,american eagle outfitters option alert: sep 6 $17 calls at the ask: 2699 @ $0.75 vs 36 oi; earnings 8/28 before open [est] ref=$16.55
options,american eagle outfitters option alert: sep 6 $18 calls at the ask: 1500 @ $0.551 vs 287 oi; earnings 8/28 before open [est] ref=$16.875
options,american express option alert: aug 18 $84 puts sweep (33) at the ask: 1914 @ $0.59 vs 147 oi; ref=$84.98
options,american express options trade: december 48 straddle paperer bought 2700 at $4.15
options,american international gr option alert: dec 20 $55 calls sweep (35) near the ask: 872 @ $1.51 vs 1444 oi; ref=$54.94
options,american international gr option alert: dec 20 $60 calls sweep (35) near the ask: 1272 @ $0.191 vs 1113 oi; ref=$55.87
options,"american international group, inc. (nyse:aig) – call options suggest further gains"
options,american tower option alert: dec 27 $225 calls sweep (38) near the ask: 527 @ $0.45 vs 40 oi; ref=$219.79
options,amerisourcebergen unusual options activity (abc)
options,ameritrade holding option alert: oct 25 $38 calls sweep (2) near the ask: 1550 @ $0.451 vs 4469 oi; earnings 10/21 after close ref=$33.58
options,ameritrade option alert: aug 18 $48 calls sweep (16) at the ask: 1482 @ $0.7 vs 145 oi; ref=$47.05
options,amicus option alert: apr 20 $16 puts sweep (24) at the ask: 720 @ $2.851 vs 21 oi; ref=$15.72
options,amicus therapeutics announces underwriters full exercise of over-allotment option at $6.50/share
options,amicus therapeutics option alert: apr 20 $14 puts sweep (19) at the ask: 743 @ $2.8 vs 7549 oi; ref=$13.0
options,amicus therapeutics option alert: apr 20 $23 puts sweep (24) at the bid: 708 @ $8.801 vs 0 oi; ref=$15.1
options,amicus therapeutics option alert: aug 18 $14 calls at the bid: 4250 @ $0.5 vs 12 oi; ref=$12.86
options,amicus therapeutics option alert: feb 16 $13 puts at the bid: 2500 @ $0.3 vs 19 oi; earnings 2/28 before open [est] ref=$15.7
options,amicus therapeutics option alert: fri $13 puts at the ask: 2000 @ $0.35 vs 1031 oi; ref=$13.77
options,amicus therapeutics option alert: jan 17 $13 calls at the ask: 1300 @ $0.201 vs 5155 oi; earnings 11/4 before open [est] ref=$8.65
options,amicus therapeutics option alert: jan 17 $13 calls sweep (34) near the ask: 1000 @ $1.451 vs 36 oi; earnings 8/6 before open [est] ref=$11.64
options,amicus therapeutics option alert: jul 20 $16 calls at the ask: 800 @ $1.4 vs 18648 oi; earnings 8/6 before open [est] ref=$16.77
options,amicus therapeutics option alert: jun 21 $12 calls sweep (26) near the ask: 578 @ $0.45 vs 2228 oi; ref=$11.7975
options,amicus therapeutics option alert: may 18 $15 calls sweep (27) at the ask: 757 @ $1.049 vs 1354 oi; earnings 5/8 before open ref=$14.71
options,amicus therapeutics option alert: nov 17 $14 puts sweep (20) at the bid: 529 @ $0.651 vs 86 oi; ref=$16.18
options,amicus therapeutics option alert: oct 20 $11 puts sweep (19) at the bid: 500 @ $0.601 vs 133 oi; ref=$13.62
options,amicus therapeutics option alert: oct 20 $15 calls sweep (24) at the ask: 1281 @ $1.5 vs 364 oi; ref=$14.05
options,amicus therapeutics option alert: oct 20 $16 calls sweep (5) at the ask: 500 @ $1.0 vs 323 oi; ref=$13.99
options,ampio pharma option alert: mar 16 $4 puts sweep (26) at the ask: 500 @ $1.4 vs 11 oi; ref=$2.7501
options,"ampio pharmaceuticals, inc. option alert: jan, 2021 $1 calls at the ask: 800 @ $0.3 vs 1169 oi; ref=$0.5001"
options,amtrust fin option alert: jun 15 $15 calls at the ask: 5000 @ $0.15 vs 8040 oi; earnings 5/23 after close [est] ref=$13.75
options,amyris option alert: mar 20 $3 calls at the ask: 500 @ $0.5 vs 6013 oi; earnings 3/16 after close [est] ref=$3.075
options,an options strategy for michael kors
options,anadarko pet option alert: jun 15 $69 calls above ask!: 3000 @ $1.031 vs 26 oi; earnings 7/23 after close [est] ref=$66.96
options,anadarko pet option alert: nov 17 $40 puts at the bid: 3000 @ $1.63 vs 1324 oi; ref=$43.58
options,anadarko pet option alert: nov 17 $52.5 calls at the ask: 1850 @ $0.73 vs 1312 oi; ref=$49.1
options,anadarko petroleum option alert: nov 15 $75 calls at the ask: 500 @ $3.15 vs 64 oi; earnings 5/6 after close [est] ref=$72.72
options,analog dev option alert: jan 19 $87.5 puts at the bid: 1500 @ $1.4 vs 1160 oi; ref=$88.03
options,analog dev option alert: oct 20 $87.5 calls at the bid: 5000 @ $0.5 vs 297 oi; ref=$82.53
options,analog devices option alert: aug 9 $125 calls sweep (2) near the ask: 1620 @ $1.871 vs 0 oi; earnings 8/21 before open [est] ref=$123.62
options,analog devices option alert: dec 20 $125 calls sweep (2) near the ask: 10000 @ $0.076 vs 14453 oi; ref=$115.0
options,analog devices option alert: jan 17 $125 calls sweep (61) near the ask: 1148 @ $0.4 vs 4818 oi; earnings 2/19 before open [est] ref=$119.0175
options,analog devices option alert: jul 19 $105 calls sweep (41) near the ask: 700 @ $1.8 vs 38 oi; ref=$98.1396
options,analog devices option alert: jul 5 $115 calls sweep (57) near the ask: 4118 @ $0.994 vs 117 oi; earnings 8/21 before open [est] ref=$112.85
options,analog devices option alert: jun 15 $82.5 puts sweep (24) at the bid: 609 @ $1.701 vs 481 oi; earnings 5/30 before open [est] ref=$86.78
options,analog devices option alert: mar 20 $125 calls at the ask: 1250 @ $3.3 vs 592 oi; earnings 2/19 before open [est] ref=$119.38
options,analog devices option alert: sep 13 $110 calls sweep (45) near the ask: 1133 @ $0.851 vs 13 oi; ref=$106.04
options,analyzing alcoa (aa) options strategies ahead of earnings reports: bull put spread and a short iron condor
options,andrew keene's cliffs natural resources options trade
options,andrew keene's home depot options trade
options,angi homeservices option alert: nov 15 $12.5 calls sweep (5) near the ask: 534 @ $0.5 vs 52 oi; ref=$9.22
options,anheuser-busch inbev option alert: mar 15 $70 calls at the ask: 15000 @ $2.331 vs 689 oi; ref=$65.84
options,anheuser-busch inbev to exercise option to redeem 7.20% notes -bloomberg
options,annual survey finds continued strong usage of alternative investments among institutions and financial advisors; greater adoption of alternative mutual funds and etfs
options,another covered call etf arrives
options,apple option alert: may 15 $315 calls sweep (52) near the ask: 354 @ $2.154 vs 6982 oi; ref=$309.45
options,applied mat option alert: nov 17 $40 puts sweep (43) at the ask: 2278 @ $0.41 vs 179 oi; ref=$46.74
options,applied materials option alert: dec 20 $60 calls sweep (37) near the ask: 556 @ $0.74 vs 11049 oi; ref=$56.73
options,applied materials option alert: feb 21 $60 calls at the ask: 1261 @ $2.17 vs 10147 oi; earnings 2/12 after close ref=$59.635
options,applied materials option alert: fri $39.5 calls sweep (35) near the ask: 1021 @ $0.35 vs 870 oi; ref=$39.75
options,applied materials option alert: fri $60 calls at the ask: 1561 @ $1.281 vs 13135 oi; earnings 2/13 after close [est] ref=$60.95
options,applied materials option alert: jan 17 $42 calls at the ask: 2500 @ $3.65 vs 4202 oi; earnings 5/16 after close [est] ref=$39.19
options,applied materials option alert: jan 17 $60 calls at the ask: 1000 @ $3.4 vs 8992 oi; ref=$61.23
options,applied materials option alert: jan 18 $47 puts at the bid: 1700 @ $4.951 vs 824 oi; earnings 8/16 after close [est] ref=$45.4
options,applied materials option alert: may 17 $46 calls sweep (34) near the ask: 1434 @ $1.281 vs 2069 oi; earnings 5/16 after close [est] ref=$44.785
options,applied materials option alert: nov 23 $37 calls sweep (41) near the ask: 2165 @ $0.991 vs 60 oi; earnings 11/15 after close [est] ref=$34.55
options,applied materials option alert: oct 18 $46 calls sweep (28) near the ask: 500 @ $3.649 vs 655 oi; earnings 5/16 after close [est] ref=$44.97
